"ITTER107","Territory","TIPO_DATO7","Air Transport Indicators","ARRIVO_PARTENZA","Arriving-Departing","AEROPORTI","Airports","SERVIZIO_AEREO_TIPO","Air service type","ISO","Nationality of the vector","ISO_OD","Origin / Destination","TIME","Select time","Value","Flag Codes","Flags"
"IT","Italy","T","freight and mail carried - tons ","AR","arrivals","LIN","Milano-Linate airport","ITLNSH","international non-scheduled","IT","Italy","WRL_X_ITA","Foreign countries","2018","2018",,"g","the instance exists, but is not known for any reason"
"IT","Italy","PASS","passengers carried","AR","arrivals","LIN","Milano-Linate airport","ITLSE","international service","IT","Italy","WRL_X_ITA","Foreign countries","2017","2017",716111,,
"IT","Italy","PASS","passengers carried","AR","arrivals","LIN","Milano-Linate airport","ITLSE","international service","IT","Italy","WRL_X_ITA","Foreign countries","2018","2018",639335,,
"IT","Italy","T","freight and mail carried - tons ","AR","arrivals","LIN","Milano-Linate airport","ITLSE","international service","IT","Italy","WRL_X_ITA","Foreign countries","2017","2017",296,,
"IT","Italy","T","freight and mail carried - tons ","AR","arrivals","LIN","Milano-Linate airport","ITLSE","international service","IT","Italy","WRL_X_ITA","Foreign countries","2018","2018",214,,
"IT","Italy","PASS","passengers carried","AR","arrivals","LIN","Milano-Linate airport","INTSH","internal scheduled","WORLD","All countries of the world","IT","Italy","2017","2017",2481310,,
"IT","Italy","PASS","passengers carried","AR","arrivals","LIN","Milano-Linate airport","INTSH","internal scheduled","WORLD","All countries of the world","IT","Italy","2018","2018",2440787,,
"IT","Italy","T","freight and mail carried - tons ","AR","arrivals","LIN","Milano-Linate airport","INTSH","internal scheduled","WORLD","All countries of the world","IT","Italy","2017","2017",476,,
"IT","Italy","T","freight and mail carried - tons ","AR","arrivals","LIN","Milano-Linate airport","INTSH","internal scheduled","WORLD","All countries of the world","IT","Italy","2018","2018",239,,
"IT","Italy","PASS","passengers carried","AR","arrivals","LIN","Milano-Linate airport","INTNSH","internal non-scheduled","WORLD","All countries of the world","IT","Italy","2017","2017",0,,
"IT","Italy","PASS","passengers carried","AR","arrivals","LIN","Milano-Linate airport","INTNSH","internal non-scheduled","WORLD","All countries of the world","IT","Italy","2018","2018",174,,
"IT","Italy","T","freight and mail carried - tons ","AR","arrivals","LIN","Milano-Linate airport","INTNSH","internal non-scheduled","WORLD","All countries of the world","IT","Italy","2017","2017",0,,
"IT","Italy","T","freight and mail carried - tons ","AR","arrivals","LIN","Milano-Linate airport","INTNSH","internal non-scheduled","WORLD","All countries of the world","IT","Italy","2018","2018",0,,
"IT","Italy","PASS","passengers carried","AR","arrivals","LIN","Milano-Linate airport","INTSE","internal service","WORLD","All countries of the world","IT","Italy","2017","2017",2481310,,
"IT","Italy","PASS","passengers carried","AR","arrivals","LIN","Milano-Linate airport","INTSE","internal service","WORLD","All countries of the world","IT","Italy","2018","2018",2440961,,
"IT","Italy","T","freight and mail carried - tons ","AR","arrivals","LIN","Milano-Linate airport","INTSE","internal service","WORLD","All countries of the world","IT","Italy","2017","2017",476,,
"IT","Italy","T","freight and mail carried - tons ","AR","arrivals","LIN","Milano-Linate airport","INTSE","internal service","WORLD","All countries of the world","IT","Italy","2018","2018",239,,
"IT","Italy","PASS","passengers carried","AR","arrivals","LIN","Milano-Linate airport","SCS","scheduled service","WORLD","All countries of the world","WORLD","All countries of the world","2017","2017",4774614,,
"IT","Italy","PASS","passengers carried","AR","arrivals","LIN","Milano-Linate airport","SCS","scheduled service","WORLD","All countries of the world","WORLD","All countries of the world","2018","2018",4637675,,
"IT","Italy","T","freight and mail carried - tons ","AR","arrivals","LIN","Milano-Linate airport","SCS","scheduled service","WORLD","All countries of the world","WORLD","All countries of the world","2017","2017",6326,,
"IT","Italy","T","freight and mail carried - tons ","AR","arrivals","LIN","Milano-Linate airport","SCS","scheduled service","WORLD","All countries of the world","WORLD","All countries of the world","2018","2018",6310,,
"IT","Italy","PASS","passengers carried","AR","arrivals","LIN","Milano-Linate airport","NSSH","non-scheduled service","WORLD","All countries of the world","WORLD","All countries of the world","2017","2017",210,,
"IT","Italy","PASS","passengers carried","AR","arrivals","LIN","Milano-Linate airport","NSSH","non-scheduled service","WORLD","All countries of the world","WORLD","All countries of the world","2018","2018",224,,
"IT","Italy","T","freight and mail carried - tons ","AR","arrivals","LIN","Milano-Linate airport","NSSH","non-scheduled service","WORLD","All countries of the world","WORLD","All countries of the world","2017","2017",0,,
"IT","Italy","T","freight and mail carried - tons ","AR","arrivals","LIN","Milano-Linate airport","NSSH","non-scheduled service","WORLD","All countries of the world","WORLD","All countries of the world","2018","2018",0,,
"IT","Italy","PASS","passengers carried","AR","arrivals","LIN","Milano-Linate airport","ALL","Total","WORLD","All countries of the world","WORLD","All countries of the world","2017","2017",4774824,,
"IT","Italy","PASS","passengers carried","AR","arrivals","LIN","Milano-Linate airport","ALL","Total","WORLD","All countries of the world","WORLD","All countries of the world","2017-Q1","Q1-2017",1115354,,
"IT","Italy","PASS","passengers carried","AR","arrivals","LIN","Milano-Linate airport","ALL","Total","WORLD","All countries of the world","WORLD","All countries of the world","2017-Q2","Q2-2017",1189290,,
"IT","Italy","PASS","passengers carried","AR","arrivals","LIN","Milano-Linate airport","ALL","Total","WORLD","All countries of the world","WORLD","All countries of the world","2017-Q4","Q4-2017",1109101,,
"IT","Italy","PASS","passengers carried","AR","arrivals","LIN","Milano-Linate airport","ALL","Total","WORLD","All countries of the world","WORLD","All countries of the world","2017-Q3","Q3-2017",1361079,,
"IT","Italy","PASS","passengers carried","AR","arrivals","LIN","Milano-Linate airport","ALL","Total","WORLD","All countries of the world","WORLD","All countries of the world","2018","2018",4637899,,
"IT","Italy","PASS","passengers carried","AR","arrivals","LIN","Milano-Linate airport","ALL","Total","WORLD","All countries of the world","WORLD","All countries of the world","2018-Q2","Q2-2018",1166182,,
"IT","Italy","PASS","passengers carried","AR","arrivals","LIN","Milano-Linate airport","ALL","Total","WORLD","All countries of the world","WORLD","All countries of the world","2018-Q1","Q1-2018",1093117,,
"IT","Italy","PASS","passengers carried","AR","arrivals","LIN","Milano-Linate airport","ALL","Total","WORLD","All countries of the world","WORLD","All countries of the world","2018-Q4","Q4-2018",1097836,,
"IT","Italy","PASS","passengers carried","AR","arrivals","LIN","Milano-Linate airport","ALL","Total","WORLD","All countries of the world","WORLD","All countries of the world","2018-Q3","Q3-2018",1280764,,
"IT","Italy","PASS","passengers carried","AR","arrivals","LIN","Milano-Linate airport","ALL","Total","WORLD","All countries of the world","WORLD","All countries of the world","2019-Q1","Q1-2019",1031304,,
"IT","Italy","PASS","passengers carried","AR","arrivals","LIN","Milano-Linate airport","ALL","Total","WORLD","All countries of the world","WORLD","All countries of the world","2019-Q2","Q2-2019",1120160,,
"IT","Italy","T","freight and mail carried - tons ","AR","arrivals","LIN","Milano-Linate airport","ALL","Total","WORLD","All countries of the world","WORLD","All countries of the world","2017","2017",6326,,
"IT","Italy","T","freight and mail carried - tons ","AR","arrivals","LIN","Milano-Linate airport","ALL","Total","WORLD","All countries of the world","WORLD","All countries of the world","2017-Q1","Q1-2017",1732,,
"IT","Italy","T","freight and mail carried - tons ","AR","arrivals","LIN","Milano-Linate airport","ALL","Total","WORLD","All countries of the world","WORLD","All countries of the world","2017-Q2","Q2-2017",1660,,
"IT","Italy","T","freight and mail carried - tons ","AR","arrivals","LIN","Milano-Linate airport","ALL","Total","WORLD","All countries of the world","WORLD","All countries of the world","2017-Q4","Q4-2017",1742,,
"IT","Italy","T","freight and mail carried - tons ","AR","arrivals","LIN","Milano-Linate airport","ALL","Total","WORLD","All countries of the world","WORLD","All countries of the world","2017-Q3","Q3-2017",1192,,
"IT","Italy","T","freight and mail carried - tons ","AR","arrivals","LIN","Milano-Linate airport","ALL","Total","WORLD","All countries of the world","WORLD","All countries of the world","2018","2018",6310,,
"IT","Italy","T","freight and mail carried - tons ","AR","arrivals","LIN","Milano-Linate airport","ALL","Total","WORLD","All countries of the world","WORLD","All countries of the world","2018-Q2","Q2-2018",1640,,
"IT","Italy","T","freight and mail carried - tons ","AR","arrivals","LIN","Milano-Linate airport","ALL","Total","WORLD","All countries of the world","WORLD","All countries of the world","2018-Q1","Q1-2018",1622,,
"IT","Italy","T","freight and mail carried - tons ","AR","arrivals","LIN","Milano-Linate airport","ALL","Total","WORLD","All countries of the world","WORLD","All countries of the world","2018-Q4","Q4-2018",1625,,
"IT","Italy","T","freight and mail carried - tons ","AR","arrivals","LIN","Milano-Linate airport","ALL","Total","WORLD","All countries of the world","WORLD","All countries of the world","2018-Q3","Q3-2018",1423,,
"IT","Italy","T","freight and mail carried - tons ","AR","arrivals","LIN","Milano-Linate airport","ALL","Total","WORLD","All countries of the world","WORLD","All countries of the world","2019-Q1","Q1-2019",1459,,
"IT","Italy","T","freight and mail carried - tons ","AR","arrivals","LIN","Milano-Linate airport","ALL","Total","WORLD","All countries of the world","WORLD","All countries of the world","2019-Q2","Q2-2019",1573,,
"IT","Italy","PASS","passengers carried","AR","arrivals","LIN","Milano-Linate airport","ITLSH","international scheduled","WORLD","All countries of the world","WRL_X_ITA","Foreign countries","2017","2017",2293304,,
"IT","Italy","PASS","passengers carried","AR","arrivals","LIN","Milano-Linate airport","ITLSH","international scheduled","WORLD","All countries of the world","WRL_X_ITA","Foreign countries","2018","2018",2196888,,
"IT","Italy","T","freight and mail carried - tons ","AR","arrivals","LIN","Milano-Linate airport","ITLSH","international scheduled","WORLD","All countries of the world","WRL_X_ITA","Foreign countries","2017","2017",5850,,
"IT","Italy","T","freight and mail carried - tons ","AR","arrivals","LIN","Milano-Linate airport","ITLSH","international scheduled","WORLD","All countries of the world","WRL_X_ITA","Foreign countries","2018","2018",6071,,
"IT","Italy","PASS","passengers carried","AR","arrivals","LIN","Milano-Linate airport","ITLNSH","international non-scheduled","WORLD","All countries of the world","WRL_X_ITA","Foreign countries","2017","2017",210,,
"IT","Italy","PASS","passengers carried","AR","arrivals","LIN","Milano-Linate airport","ITLNSH","international non-scheduled","WORLD","All countries of the world","WRL_X_ITA","Foreign countries","2018","2018",50,,
"IT","Italy","T","freight and mail carried - tons ","AR","arrivals","LIN","Milano-Linate airport","ITLNSH","international non-scheduled","WORLD","All countries of the world","WRL_X_ITA","Foreign countries","2017","2017",0,,
"IT","Italy","T","freight and mail carried - tons ","AR","arrivals","LIN","Milano-Linate airport","ITLNSH","international non-scheduled","WORLD","All countries of the world","WRL_X_ITA","Foreign countries","2018","2018",0,,
"IT","Italy","PASS","passengers carried","AR","arrivals","LIN","Milano-Linate airport","ITLSE","international service","WORLD","All countries of the world","WRL_X_ITA","Foreign countries","2017","2017",2293514,,
"IT","Italy","PASS","passengers carried","AR","arrivals","LIN","Milano-Linate airport","ITLSE","international service","WORLD","All countries of the world","WRL_X_ITA","Foreign countries","2018","2018",2196938,,
"IT","Italy","T","freight and mail carried - tons ","AR","arrivals","LIN","Milano-Linate airport","ITLSE","international service","WORLD","All countries of the world","WRL_X_ITA","Foreign countries","2017","2017",5850,,
"IT","Italy","T","freight and mail carried - tons ","AR","arrivals","LIN","Milano-Linate airport","ITLSE","international service","WORLD","All countries of the world","WRL_X_ITA","Foreign countries","2018","2018",6071,,
"IT","Italy","PASS","passengers carried","DE","departures","LIN","Milano-Linate airport","INTSH","internal scheduled","IT","Italy","IT","Italy","2017","2017",2445875,,
"IT","Italy","PASS","passengers carried","DE","departures","LIN","Milano-Linate airport","INTSH","internal scheduled","IT","Italy","IT","Italy","2018","2018",2325592,,
"IT","Italy","T","freight and mail carried - tons ","DE","departures","LIN","Milano-Linate airport","INTSH","internal scheduled","IT","Italy","IT","Italy","2017","2017",773,,
"IT","Italy","T","freight and mail carried - tons ","DE","departures","LIN","Milano-Linate airport","INTSH","internal scheduled","IT","Italy","IT","Italy","2018","2018",470,,
"IT","Italy","PASS","passengers carried","DE","departures","LIN","Milano-Linate airport","INTNSH","internal non-scheduled","IT","Italy","IT","Italy","2017","2017",0,,
"IT","Italy","PASS","passengers carried","DE","departures","LIN","Milano-Linate airport","INTNSH","internal non-scheduled","IT","Italy","IT","Italy","2018","2018",0,,
"IT","Italy","T","freight and mail carried - tons ","DE","departures","LIN","Milano-Linate airport","INTNSH","internal non-scheduled","IT","Italy","IT","Italy","2017","2017",0,,
"IT","Italy","T","freight and mail carried - tons ","DE","departures","LIN","Milano-Linate airport","INTNSH","internal non-scheduled","IT","Italy","IT","Italy","2018","2018",0,,
