date,code,deaths,incidenceRate,populationBaseline,recovered,susceptiblePopulation,susceptibleRate,tested,testedPositive,totalPopulation,region,touristArrivals,broadbandAccess,dischargeRateDiabetes,dischargeRateHypertension,dischargeRateCancer,dischargeRateChd,dischargeRateTB,availableBeds,riskOfPovertyOrSocialExclusion,medianAge,populationDensity,railTravelers
2020-06-22,BZ,0,2.075166296280925e-5,530134,0,527737,0.9955836688185512,222,11,530078,Provincia Autonoma di Bolzano/Bozen,2576564,85,69.8,51.3,941.1,47.7,7,1919,12.9,44,71.8,-467546
2020-06-22,CAL,0,5.14384240912888e-7,1943225,4,1942995,0.9994460081725368,437,1,1944072,Calabria,1486385,77,35.5,49.8,605.2,121.3,10.1,4150,44.5,45.2,128.6,-5239865
2020-06-22,CAM,0,1.2084725666369037e-6,5790035,0,5788243,0.9992761249325844,1350,7,5792436,Campania,3354019,79,43.9,66.5,863.5,191,7,15347,53.6,43.4,426.4,-3195304
2020-06-22,EMR,4,4.945533935579475e-6,4450569,36,4424468,0.9946071200402476,2138,22,4448458,Emilia-Romagna,8355467,88,81,73.1,1424.7,105.4,10.8,16316,14.2,47.5,201.7,-567520
2020-06-22,FVG,0,0,1212781,6,1210066,0.9975589990989483,1054,0,1213027,Friuli-Venezia Giulia,1237869,87,38.6,63.9,1352.8,81.9,6.5,4268,13.6,49.2,160.5,-10437270
2020-06-22,LAZ,3,1.3630224614175194e-6,5867307,51,5862117,0.9987746428071856,1317,8,5869309,Lazio,4606265,87,48.2,64.1,1194.4,126.1,12.8,19483,27.5,46.3,347.2,-4808490
2020-06-22,LIG,3,5.1722053443104775e-6,1547573,0,1538346,0.9945801753248307,932,8,1546729,Liguria,2550375,84,46.2,52.7,1240.4,94.9,10.6,5517,18.8,50.9,287.3,-6140639
2020-06-22,LOM,3,1.4259076450586816e-5,10040429,345,9952325,0.9923843568957094,7776,143,10028700,Lombardia,7661191,87,70.5,27.2,1200.9,142.4,9.7,35870,15.7,46.5,436,-1248857
2020-06-22,MAR,0,3.9422745873095556e-6,1522243,28,1516177,0.9961976761605399,522,6,1521964,Marche,1872348,86,25.7,43.1,1162,91.1,9.3,4943,17.6,47.9,162.9,-61354
2020-06-22,MOL,0,9.831907160577984e-6,305034,0,304708,0.9986202556951322,96,3,305129,Molise,127283,77,30.1,49.4,1064.7,339.3,9.4,1130,27.1,48,69.1,-1664075
2020-06-22,PIE,4,1.6107787793242276e-6,4347655,46,4318533,0.9937430448873421,1459,7,4345724,Piemonte,3235861,83,27.5,32.1,1046.2,105,7.8,15721,18.7,48.7,173.6,-669345
2020-06-22,PUG,0,0,4021036,4,4018397,0.9990087967732568,1038,0,4022384,Puglia,3023423,77,43.4,77.9,1149.7,167.8,8.7,11620,35.7,45.7,209.3,-330890
2020-06-22,SAR,0,0,1636271,0,1635737,0.9992498312425739,293,0,1636965,Sardegna,1629624,84,53.8,33.6,1015.6,53.1,9.1,5215,35,48.3,69.1,-772821
2020-06-22,SIC,0,0,4989925,0,4989213,0.9994407056883957,1096,0,4992005,Sicilia,2686092,76,43.8,47.7,864.6,82.6,8.5,13820,51.6,44.9,195.1,-314034
2020-06-22,TN,0,1.8522977753903718e-6,540039,1,535811,0.9924815233296905,769,1,539870,Provincia Autonoma di Trento,2705981,91,54.9,56.4,712.5,113.9,8.9,1918,20.6,46.1,87.8,-740823
2020-06-22,TOS,4,2.686100424162118e-7,3722198,2,3713757,0.9975524252935035,1578,1,3722869,Toscana,6321753,86,28.6,25.1,1221.5,90.6,9.5,11029,19.3,48.4,163.7,-5357174
2020-06-22,UMB,0,0,880201,2,879235,0.9984555896865188,205,0,880595,Umbria,1701476,86,40.1,59.5,1277.9,169.6,9.8,2718,19.2,48.3,106.3,-266030
2020-06-22,VDA,0,0,125357,0,124282,0.9916459877602151,197,0,125329,Valle d'Aosta/Vallée d'Aoste,755502,85,15.8,70.3,1126.9,124.9,6.3,462,14.6,48,38.8,-142427
2020-06-22,VEN,1,4.084642784713388e-7,4896031,0,4879177,0.9964847564194756,5614,2,4896389,Veneto,6826396,87,72.4,46,1190.4,98.8,7.4,16812,14.7,47.2,282.8,-5673836
2020-06-23,ABR,0,0,1308990,3,1306303,0.9978443616919698,1104,0,1309125,Abruzzo,1441899,84,48.8,73.1,1029.6,111.5,7.7,4087,30.1,47.4,121.5,-234123
2020-06-23,BAS,0,0,561775,0,561612,0.9993345029947365,243,0,561986,Basilicata,749956,78,22,47.3,989.9,110.8,7.6,1720,39.2,47,56.4,-87081
2020-06-23,BZ,0,0,530132,0,527737,0.9955836688185512,453,0,530078,Provincia Autonoma di Bolzano/Bozen,2576564,85,69.8,51.3,941.1,47.7,7,1919,12.9,44,71.8,-365906
2020-06-23,CAL,0,5.14384240912888e-7,1943217,6,1942994,0.999445493788296,854,1,1944072,Calabria,1486385,77,35.5,49.8,605.2,121.3,10.1,4150,44.5,45.2,128.6,-3929899
2020-06-23,CAM,0,1.7263893809098624e-6,5790011,2,5788233,0.9992743985432035,834,10,5792436,Campania,3354019,79,43.9,66.5,863.5,191,7,15347,53.6,43.4,426.4,-3067492
2020-06-23,EMR,1,3.821549809293424e-6,4450551,81,4424451,0.9946035220751824,4608,17,4448457,Emilia-Romagna,8355467,88,81,73.1,1424.7,105.4,10.8,16316,14.2,47.5,201.7,-567520
2020-06-23,FVG,0,0,1212776,1,1210066,0.9975589990989483,764,0,1213027,Friuli-Venezia Giulia,1237869,87,38.6,63.9,1352.8,81.9,6.5,4268,13.6,49.2,160.5,-8065163
2020-06-23,LAZ,2,1.3630229258752353e-6,5867283,65,5862109,0.9987736201224438,2760,8,5869307,Lazio,4606265,87,48.2,64.1,1194.4,126.1,12.8,19483,27.5,46.3,347.2,-4688277
2020-06-23,LIG,1,2.586104344138077e-6,1547567,0,1538342,0.9945782322425145,1115,4,1546728,Liguria,2550375,84,46.2,52.7,1240.4,94.9,10.6,5517,18.8,50.9,287.3,-4912511
2020-06-23,LOM,6,6.182260621373032e-6,10040388,791,9952263,0.9923787683620618,6986,62,10028694,Lombardia,7661191,87,70.5,27.2,1200.9,142.4,9.7,35870,15.7,46.5,436,-1190770
2020-06-23,MAR,0,6.570457645515925e-7,1522237,13,1516176,0.9961970191147754,840,1,1521964,Marche,1872348,86,25.7,43.1,1162,91.1,9.3,4943,17.6,47.9,162.9,-56972
2020-06-23,MOL,0,0,305033,0,304708,0.9986202556951322,150,0,305129,Molise,127283,77,30.1,49.4,1064.7,339.3,9.4,1130,27.1,48,69.1,-970711
2020-06-23,PIE,4,1.3806687959647654e-6,4347637,102,4318527,0.9937425789052217,3272,6,4345720,Piemonte,3235861,83,27.5,32.1,1046.2,105,7.8,15721,18.7,48.7,173.6,-606594
2020-06-23,PUG,2,4.972178177010537e-7,4021020,28,4018395,0.999008796280413,2658,2,4022382,Puglia,3023423,77,43.4,77.9,1149.7,167.8,8.7,11620,35.7,45.7,209.3,-270728
2020-06-23,SAR,0,0,1636264,4,1635737,0.9992498312425739,750,0,1636965,Sardegna,1629624,84,53.8,33.6,1015.6,53.1,9.1,5215,35,48.3,69.1,-681901
2020-06-23,SIC,0,2.003203121791745e-7,4989905,10,4989212,0.9994405053680836,2797,1,4992005,Sicilia,2686092,76,43.8,47.7,864.6,82.6,8.5,13820,51.6,44.9,195.1,-291603
2020-06-23,TN,0,1.8522977753903718e-6,540037,3,535810,0.9924796710319151,608,1,539870,Provincia Autonoma di Trento,2705981,91,54.9,56.4,712.5,113.9,8.9,1918,20.6,46.1,87.8,-579775
2020-06-23,TOS,1,1.6116606874055164e-6,3722183,28,3713751,0.9975510815854873,3478,6,3722868,Toscana,6321753,86,28.6,25.1,1221.5,90.6,9.5,11029,19.3,48.4,163.7,-4687527
2020-06-23,UMB,0,0,880197,1,879235,0.9984555896865188,1117,0,880595,Umbria,1701476,86,40.1,59.5,1277.9,169.6,9.8,2718,19.2,48.3,106.3,-221692
2020-06-23,VDA,0,0,125356,0,124282,0.9916459877602151,0,0,125329,Valle d'Aosta/Vallée d'Aoste,755502,85,15.8,70.3,1126.9,124.9,6.3,462,14.6,48,38.8,-92159
2020-06-23,VEN,1,6.126965428393338e-7,4896011,23,4879174,0.9964843472371879,5744,3,4896388,Veneto,6826396,87,72.4,46,1190.4,98.8,7.4,16812,14.7,47.2,282.8,-5173203
2020-06-24,ABR,1,7.638695799633953e-7,1308985,13,1306302,0.9978443600453433,942,1,1309124,Abruzzo,1441899,84,48.8,73.1,1029.6,111.5,7.7,4087,30.1,47.4,121.5,-234123
2020-06-24,BAS,0,0,561773,1,561612,0.9993345029947365,274,0,561986,Basilicata,749956,78,22,47.3,989.9,110.8,7.6,1720,39.2,47,56.4,-76631
2020-06-24,BZ,0,1.8865148148008407e-6,530130,0,527736,0.9955817823037364,479,1,530078,Provincia Autonoma di Bolzano/Bozen,2576564,85,69.8,51.3,941.1,47.7,7,1919,12.9,44,71.8,-406562
2020-06-24,CAL,0,0,1943209,0,1942994,0.999445493788296,1036,0,1944072,Calabria,1486385,77,35.5,49.8,605.2,121.3,10.1,4150,44.5,45.2,128.6,-4257391
2020-06-24,CAM,0,1.8990283190008486e-6,5789987,4,5788222,0.9992724995148846,2171,11,5792436,Campania,3354019,79,43.9,66.5,863.5,191,7,15347,53.6,43.4,426.4,-2684056
2020-06-24,EMR,9,9.891090106032486e-6,4450533,50,4424407,0.9945956432445653,6012,44,4448448,Emilia-Romagna,8355467,88,81,73.1,1424.7,105.4,10.8,16316,14.2,47.5,201.7,-546500
2020-06-24,FVG,0,0,1212771,14,1210066,0.9975589990989483,2263,0,1213027,Friuli-Venezia Giulia,1237869,87,38.6,63.9,1352.8,81.9,6.5,4268,13.6,49.2,160.5,-10437270
2020-06-24,LAZ,1,1.022267368578159e-6,5867259,22,5862103,0.9987727680240219,2151,6,5869306,Lazio,4606265,87,48.2,64.1,1194.4,126.1,12.8,19483,27.5,46.3,347.2,-4808490
2020-06-24,LIG,2,6.465269220275601e-7,1547561,0,1538341,0.9945788717587989,1216,1,1546726,Liguria,2550375,84,46.2,52.7,1240.4,94.9,10.6,5517,18.8,50.9,287.3,-11667215
2020-06-24,LOM,7,8.774827651914952e-6,10040347,757,9952175,0.9923706862124623,9099,88,10028687,Lombardia,7661191,87,70.5,27.2,1200.9,142.4,9.7,35870,15.7,46.5,436,-1190770
2020-06-24,MAR,0,2.62818305820637e-6,1522231,26,1516172,0.9961943909317171,1501,4,1521964,Marche,1872348,86,25.7,43.1,1162,91.1,9.3,4943,17.6,47.9,162.9,-43825
2020-06-24,MOL,0,0,305032,0,304708,0.9986202556951322,363,0,305129,Molise,127283,77,30.1,49.4,1064.7,339.3,9.4,1130,27.1,48,69.1,-832038
2020-06-24,PIE,7,5.062460406382106e-6,4347619,155,4318505,0.9937391171483253,3683,22,4345713,Piemonte,3235861,83,27.5,32.1,1046.2,105,7.8,15721,18.7,48.7,173.6,-773930
2020-06-24,PUG,1,0,4021004,12,4018395,0.9990090446429615,2790,0,4022381,Puglia,3023423,77,43.4,77.9,1149.7,167.8,8.7,11620,35.7,45.7,209.3,-250674
2020-06-24,SAR,0,6.108866102818325e-7,1636257,1,1635736,0.9992492203559636,1320,1,1636965,Sardegna,1629624,84,53.8,33.6,1015.6,53.1,9.1,5215,35,48.3,69.1,-545521
2020-06-24,SIC,0,2.003203121791745e-7,4989885,1,4989211,0.9994403050477714,2344,1,4992005,Sicilia,2686092,76,43.8,47.7,864.6,82.6,8.5,13820,51.6,44.9,195.1,-280387
2020-06-24,TN,0,7.168392390760739e-4,540035,447,535423,0.991762831792839,1405,387,539870,Provincia Autonoma di Trento,2705981,91,54.9,56.4,712.5,113.9,8.9,1918,20.6,46.1,87.8,-644194
2020-06-24,TOS,1,1.3430509335949954e-6,3722168,11,3713746,0.997550006486936,3866,5,3722867,Toscana,6321753,86,28.6,25.1,1221.5,90.6,9.5,11029,19.3,48.4,163.7,-5133958
2020-06-24,UMB,1,1.1355971083155234e-6,880193,1,879234,0.9984555879326908,1007,1,880594,Umbria,1701476,86,40.1,59.5,1277.9,169.6,9.8,2718,19.2,48.3,106.3,-177353
2020-06-24,VDA,0,7.978999273911066e-6,125355,0,124281,0.9916380087609412,111,1,125329,Valle d'Aosta/Vallée d'Aoste,755502,85,15.8,70.3,1126.9,124.9,6.3,462,14.6,48,38.8,-83781
2020-06-24,VEN,0,6.126965428393338e-7,4895991,18,4879171,0.9964837345406451,9233,3,4896388,Veneto,6826396,87,72.4,46,1190.4,98.8,7.4,16812,14.7,47.2,282.8,-5173203
2020-06-25,ABR,0,7.638695799633953e-7,1308980,8,1306301,0.9978435961757633,896,1,1309124,Abruzzo,1441899,84,48.8,73.1,1029.6,111.5,7.7,4087,30.1,47.4,121.5,-171690
2020-06-25,BAS,0,0,561771,0,561612,0.9993345029947365,374,0,561986,Basilicata,749956,78,22,47.3,989.9,110.8,7.6,1720,39.2,47,56.4,-69665
2020-06-25,BZ,0,0,530128,3,527736,0.9955817823037364,830,0,530078,Provincia Autonoma di Bolzano/Bozen,2576564,85,69.8,51.3,941.1,47.7,7,1919,12.9,44,71.8,-447218
2020-06-25,CAL,0,0,1943201,0,1942994,0.999445493788296,1021,0,1944072,Calabria,1486385,77,35.5,49.8,605.2,121.3,10.1,4150,44.5,45.2,128.6,-2292441
2020-06-25,CAM,0,2.9348619475467663e-6,5789963,1,5788205,0.999269564652937,1983,17,5792436,Campania,3354019,79,43.9,66.5,863.5,191,7,15347,53.6,43.4,426.4,-2811868
2020-06-25,EMR,4,1.056549211364693e-5,4450515,49,4424360,0.9945859720837219,7838,47,4448444,Emilia-Romagna,8355467,88,81,73.1,1424.7,105.4,10.8,16316,14.2,47.5,201.7,-567520
2020-06-25,FVG,1,0,1212766,1,1210066,0.9975598214712628,2245,0,1213026,Friuli-Venezia Giulia,1237869,87,38.6,63.9,1352.8,81.9,6.5,4268,13.6,49.2,160.5,-11386113
2020-06-25,LAZ,2,2.044535433843604e-6,5867235,17,5862091,0.9987710638263072,2159,12,5869304,Lazio,4606265,87,48.2,64.1,1194.4,126.1,12.8,19483,27.5,46.3,347.2,-4568065
2020-06-25,LIG,1,9.051382760348478e-6,1547555,13,1538327,0.994570463398471,1562,14,1546725,Liguria,2550375,84,46.2,52.7,1240.4,94.9,10.6,5517,18.8,50.9,287.3,-6754703
2020-06-25,LOM,22,1.695140878671289e-5,10040306,383,9952005,0.9923559117788858,9832,170,10028665,Lombardia,7661191,87,70.5,27.2,1200.9,142.4,9.7,35870,15.7,46.5,436,-1219813
2020-06-25,MAR,0,1.314091529103185e-6,1522225,16,1516170,0.9961930768401881,1385,2,1521964,Marche,1872348,86,25.7,43.1,1162,91.1,9.3,4943,17.6,47.9,162.9,-39442
2020-06-25,MOL,0,0,305031,7,304708,0.9986202556951322,227,0,305129,Molise,127283,77,30.1,49.4,1064.7,339.3,9.4,1130,27.1,48,69.1,-1248057
2020-06-25,PIE,5,4.6022420282264705e-6,4347601,64,4318485,0.9937356582632796,3558,20,4345708,Piemonte,3235861,83,27.5,32.1,1046.2,105,7.8,15721,18.7,48.7,173.6,-648428
2020-06-25,PUG,0,2.486089706569318e-7,4020988,5,4018394,0.9990087960339908,1896,1,4022381,Puglia,3023423,77,43.4,77.9,1149.7,167.8,8.7,11620,35.7,45.7,209.3,-230620
2020-06-25,SAR,0,6.108866102818325e-7,1636250,2,1635735,0.9992486094693533,973,1,1636965,Sardegna,1629624,84,53.8,33.6,1015.6,53.1,9.1,5215,35,48.3,69.1,-590981
2020-06-25,SIC,0,4.00640624358349e-7,4989865,4,4989209,0.999439904407147,2266,2,4992005,Sicilia,2686092,76,43.8,47.7,864.6,82.6,8.5,13820,51.6,44.9,195.1,-291603
2020-06-25,TN,0,5.556893326171115e-6,540033,3,535420,0.9917572748995128,1442,3,539870,Provincia Autonoma di Trento,2705981,91,54.9,56.4,712.5,113.9,8.9,1918,20.6,46.1,87.8,-708614
2020-06-25,TOS,0,5.372203734379982e-7,3722153,8,3713744,0.9975494692665625,3065,2,3722867,Toscana,6321753,86,28.6,25.1,1221.5,90.6,9.5,11029,19.3,48.4,163.7,-4687527
2020-06-25,UMB,0,0,880189,1,879234,0.9984555879326908,994,0,880594,Umbria,1701476,86,40.1,59.5,1277.9,169.6,9.8,2718,19.2,48.3,106.3,-177353
2020-06-25,VDA,0,0,125354,1,124281,0.9916380087609412,148,0,125329,Valle d'Aosta/Vallée d'Aoste,755502,85,15.8,70.3,1126.9,124.9,6.3,462,14.6,48,38.8,-150806
2020-06-25,VEN,2,8.169290574721846e-7,4895971,24,4879167,0.9964833246398466,11367,4,4896386,Veneto,6826396,87,72.4,46,1190.4,98.8,7.4,16812,14.7,47.2,282.8,-5506958
2020-06-26,ABR,0,7.638695799633953e-7,1308975,14,1306300,0.9978428323061834,792,1,1309124,Abruzzo,1441899,84,48.8,73.1,1029.6,111.5,7.7,4087,30.1,47.4,121.5,-93649
2020-06-26,BAS,0,0,561769,0,561612,0.9993345029947365,429,0,561986,Basilicata,749956,78,22,47.3,989.9,110.8,7.6,1720,39.2,47,56.4,-59215
2020-06-26,BZ,0,0,530126,2,527736,0.9955817823037364,594,0,530078,Provincia Autonoma di Bolzano/Bozen,2576564,85,69.8,51.3,941.1,47.7,7,1919,12.9,44,71.8,-508203
2020-06-26,CAL,0,1.543152722738664e-6,1943193,1,1942991,0.9994439506355731,1165,3,1944072,Calabria,1486385,77,35.5,49.8,605.2,121.3,10.1,4150,44.5,45.2,128.6,-982475
2020-06-26,CAM,0,5.179168142729588e-7,5789939,3,5788202,0.9992690467361227,1414,3,5792436,Campania,3354019,79,43.9,66.5,863.5,191,7,15347,53.6,43.4,426.4,-2684056
2020-06-26,EMR,3,9.44150995820783e-6,4450497,63,4424318,0.9945772013161465,4491,42,4448441,Emilia-Romagna,8355467,88,81,73.1,1424.7,105.4,10.8,16316,14.2,47.5,201.7,-504462
2020-06-26,FVG,0,1.6487692761738e-6,1212761,0,1210064,0.9975581727019867,2846,2,1213026,Friuli-Venezia Giulia,1237869,87,38.6,63.9,1352.8,81.9,6.5,4268,13.6,49.2,160.5,-9488427
2020-06-26,LAZ,1,2.2149137640363772e-6,5867211,58,5862078,0.9987690190811414,2423,13,5869303,Lazio,4606265,87,48.2,64.1,1194.4,126.1,12.8,19483,27.5,46.3,347.2,-4447853
2020-06-26,LIG,0,2.586109360099565e-6,1547549,0,1538323,0.9945678772891109,1197,4,1546725,Liguria,2550375,84,46.2,52.7,1240.4,94.9,10.6,5517,18.8,50.9,287.3,-3070320
2020-06-26,LOM,16,1.5555435233599262e-5,10040265,492,9951849,0.992341939577305,14101,156,10028649,Lombardia,7661191,87,70.5,27.2,1200.9,142.4,9.7,35870,15.7,46.5,436,-1190770
2020-06-26,MAR,0,1.314091529103185e-6,1522219,55,1516168,0.996191762748659,940,2,1521964,Marche,1872348,86,25.7,43.1,1162,91.1,9.3,4943,17.6,47.9,162.9,-26295
2020-06-26,MOL,0,3.2773023868593284e-6,305030,8,304707,0.9986169783927453,516,1,305129,Molise,127283,77,30.1,49.4,1064.7,339.3,9.4,1130,27.1,48,69.1,-554692
2020-06-26,PIE,6,3.4516862868185624e-6,4347583,105,4318470,0.9937335786024905,3940,15,4345702,Piemonte,3235861,83,27.5,32.1,1046.2,105,7.8,15721,18.7,48.7,173.6,-606594
2020-06-26,PUG,0,0,4020972,21,4018394,0.9990087960339908,1684,0,4022381,Puglia,3023423,77,43.4,77.9,1149.7,167.8,8.7,11620,35.7,45.7,209.3,-260701
2020-06-26,SAR,0,0,1636243,2,1635735,0.9992486094693533,1124,0,1636965,Sardegna,1629624,84,53.8,33.6,1015.6,53.1,9.1,5215,35,48.3,69.1,-454600
2020-06-26,SIC,1,0,4989845,0,4989209,0.9994401046153008,2291,0,4992004,Sicilia,2686092,76,43.8,47.7,864.6,82.6,8.5,13820,51.6,44.9,195.1,-280387
2020-06-26,TN,0,7.409191101561487e-6,540031,4,535416,0.9917498657084113,1463,4,539870,Provincia Autonoma di Trento,2705981,91,54.9,56.4,712.5,113.9,8.9,1918,20.6,46.1,87.8,-805243
2020-06-26,TOS,2,5.372206620438829e-7,3722138,10,3713742,0.9975494679500868,2781,2,3722865,Toscana,6321753,86,28.6,25.1,1221.5,90.6,9.5,11029,19.3,48.4,163.7,-3794665
2020-06-26,UMB,0,1.1355971083155234e-6,880185,0,879233,0.9984544523355826,872,1,880594,Umbria,1701476,86,40.1,59.5,1277.9,169.6,9.8,2718,19.2,48.3,106.3,-88677
2020-06-26,VDA,0,0,125353,1,124281,0.9916380087609412,93,0,125329,Valle d'Aosta/Vallée d'Aoste,755502,85,15.8,70.3,1126.9,124.9,6.3,462,14.6,48,38.8,-159184
2020-06-26,VEN,1,1.0211615303943623e-6,4895951,44,4879162,0.9964825069924036,7612,5,4896385,Veneto,6826396,87,72.4,46,1190.4,98.8,7.4,16812,14.7,47.2,282.8,-5006326
2020-06-27,ABR,0,0,1308970,21,1306300,0.9978428323061834,1165,0,1309124,Abruzzo,1441899,84,48.8,73.1,1029.6,111.5,7.7,4087,30.1,47.4,121.5,343380
2020-06-27,BAS,0,0,561767,0,561612,0.9993345029947365,311,0,561986,Basilicata,749956,78,22,47.3,989.9,110.8,7.6,1720,39.2,47,56.4,-27866
2020-06-27,BZ,0,3.7730296296016813e-6,530124,0,527734,0.9955780092741068,599,2,530078,Provincia Autonoma di Bolzano/Bozen,2576564,85,69.8,51.3,941.1,47.7,7,1919,12.9,44,71.8,-182953
2020-06-27,CAL,0,5.14384240912888e-7,1943185,0,1942990,0.9994434362513323,924,1,1944072,Calabria,1486385,77,35.5,49.8,605.2,121.3,10.1,4150,44.5,45.2,128.6,5894849
2020-06-27,CAM,0,0,5789915,1,5788202,0.9992690467361227,3151,0,5792436,Campania,3354019,79,43.9,66.5,863.5,191,7,15347,53.6,43.4,426.4,-639061
2020-06-27,EMR,0,9.44150995820783e-6,4450479,45,4424276,0.9945677598061883,4368,42,4448441,Emilia-Romagna,8355467,88,81,73.1,1424.7,105.4,10.8,16316,14.2,47.5,201.7,-273250
2020-06-27,FVG,0,0,1212756,0,1210064,0.9975581727019867,1827,0,1213026,Friuli-Venezia Giulia,1237869,87,38.6,63.9,1352.8,81.9,6.5,4268,13.6,49.2,160.5,-3320950
2020-06-27,LAZ,1,3.066804195797047e-6,5867187,6,5862060,0.9987661224452243,2525,18,5869302,Lazio,4606265,87,48.2,64.1,1194.4,126.1,12.8,19483,27.5,46.3,347.2,-3486155
2020-06-27,LIG,1,3.2326387901138146e-6,1547543,0,1538318,0.9945652876660607,1487,5,1546724,Liguria,2550375,84,46.2,52.7,1240.4,94.9,10.6,5517,18.8,50.9,287.3,4912511
2020-06-27,LOM,2,7.67800481959331e-6,10040224,723,9951772,0.9923344594739449,9568,77,10028647,Lombardia,7661191,87,70.5,27.2,1200.9,142.4,9.7,35870,15.7,46.5,436,-813209
2020-06-27,MAR,0,1.314091529103185e-6,1522213,52,1516166,0.9961904486571299,1175,2,1521964,Marche,1872348,86,25.7,43.1,1162,91.1,9.3,4943,17.6,47.9,162.9,30677
2020-06-27,MOL,0,0,305029,3,304707,0.9986169783927453,225,0,305129,Molise,127283,77,30.1,49.4,1064.7,339.3,9.4,1130,27.1,48,69.1,2357440
2020-06-27,PIE,3,2.531238357741758e-6,4347565,90,4318459,0.9937317333759195,2715,11,4345699,Piemonte,3235861,83,27.5,32.1,1046.2,105,7.8,15721,18.7,48.7,173.6,-439258
2020-06-27,PUG,0,0,4020956,6,4018394,0.9990087960339908,1454,0,4022381,Puglia,3023423,77,43.4,77.9,1149.7,167.8,8.7,11620,35.7,45.7,209.3,-80216
2020-06-27,SAR,0,6.108866102818325e-7,1636236,0,1635734,0.999247998582743,805,1,1636965,Sardegna,1629624,84,53.8,33.6,1015.6,53.1,9.1,5215,35,48.3,69.1,-227300
2020-06-27,SIC,0,2.0032035230741e-7,4989825,0,4989208,0.9994399042949484,2348,1,4992004,Sicilia,2686092,76,43.8,47.7,864.6,82.6,8.5,13820,51.6,44.9,195.1,-145801
2020-06-27,TN,0,1.8522977753903718e-6,540029,2,535415,0.9917480134106359,1638,1,539870,Provincia Autonoma di Trento,2705981,91,54.9,56.4,712.5,113.9,8.9,1918,20.6,46.1,87.8,-289887
2020-06-27,TOS,0,3.223323972263297e-6,3722123,8,3713730,0.9975462446261145,3220,12,3722865,Toscana,6321753,86,28.6,25.1,1221.5,90.6,9.5,11029,19.3,48.4,163.7,-669647
2020-06-27,UMB,1,0,880181,0,879233,0.998455586178859,867,0,880593,Umbria,1701476,86,40.1,59.5,1277.9,169.6,9.8,2718,19.2,48.3,106.3,155184
2020-06-27,VDA,0,0,125352,0,124281,0.9916380087609412,47,0,125329,Valle d'Aosta/Vallée d'Aoste,755502,85,15.8,70.3,1126.9,124.9,6.3,462,14.6,48,38.8,-125671
2020-06-27,VEN,0,4.0846461215774495e-7,4895931,7,4879160,0.9964820985277915,20932,2,4896385,Veneto,6826396,87,72.4,46,1190.4,98.8,7.4,16812,14.7,47.2,282.8,-3170673
2020-06-28,ABR,1,7.638701634605763e-7,1308965,53,1306299,0.9978428306583873,787,1,1309123,Abruzzo,1441899,84,48.8,73.1,1029.6,111.5,7.7,4087,30.1,47.4,121.5,343380
2020-06-28,BAS,0,0,561765,5,561612,0.9993345029947365,137,0,561986,Basilicata,749956,78,22,47.3,989.9,110.8,7.6,1720,39.2,47,56.4,-27866
2020-06-28,BZ,0,1.8865148148008407e-6,530122,3,527733,0.9955761227592921,405,1,530078,Provincia Autonoma di Bolzano/Bozen,2576564,85,69.8,51.3,941.1,47.7,7,1919,12.9,44,71.8,-182953
2020-06-28,CAL,0,5.14384240912888e-7,1943177,6,1942989,0.9994429218670914,480,1,1944072,Calabria,1486385,77,35.5,49.8,605.2,121.3,10.1,4150,44.5,45.2,128.6,5894849
2020-06-28,CAM,0,0,5789891,0,5788202,0.9992690467361227,1535,0,5792436,Campania,3354019,79,43.9,66.5,863.5,191,7,15347,53.6,43.4,426.4,-639061
2020-06-28,EMR,1,4.720756040319753e-6,4450461,19,4424255,0.9945632626268984,3421,21,4448440,Emilia-Romagna,8355467,88,81,73.1,1424.7,105.4,10.8,16316,14.2,47.5,201.7,-273250
2020-06-28,FVG,0,8.243846380869e-7,1212751,0,1210063,0.9975573483173485,1130,1,1213026,Friuli-Venezia Giulia,1237869,87,38.6,63.9,1352.8,81.9,6.5,4268,13.6,49.2,160.5,-3320950
2020-06-28,LAZ,0,2.385292152286592e-6,5867163,0,5862046,0.998763737153072,2253,14,5869302,Lazio,4606265,87,48.2,64.1,1194.4,126.1,12.8,19483,27.5,46.3,347.2,-3486155
2020-06-28,LIG,1,2.5861127040847004e-6,1547537,0,1538314,0.9945633445678379,955,4,1546723,Liguria,2550375,84,46.2,52.7,1240.4,94.9,10.6,5517,18.8,50.9,287.3,4912511
2020-06-28,LOM,13,9.672304323799233e-6,10040183,129,9951675,0.9923260735210797,8119,97,10028634,Lombardia,7661191,87,70.5,27.2,1200.9,142.4,9.7,35870,15.7,46.5,436,-813209
2020-06-28,MAR,0,0,1522207,37,1516166,0.9961904486571299,995,0,1521964,Marche,1872348,86,25.7,43.1,1162,91.1,9.3,4943,17.6,47.9,162.9,30677
2020-06-28,MOL,0,0,305028,0,304707,0.9986169783927453,166,0,305129,Molise,127283,77,30.1,49.4,1064.7,339.3,9.4,1130,27.1,48,69.1,2357440
2020-06-28,PIE,5,3.221579798301491e-6,4347547,17,4318445,0.9937296551482916,1977,14,4345694,Piemonte,3235861,83,27.5,32.1,1046.2,105,7.8,15721,18.7,48.7,173.6,-439258
